,EndCriteria,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-13-1,1-PID-14-1,1-PID-15-1,1-PID-16-1,1-PID-17-1,1-RID-1-1,1-RID-2-1,1-RID-3-1,1-RID-4-1,1-RID-5-1,1-RID-6-1,1-RID-7-1,1-RID-8-1,1-RID-9-1,1-RID-10-1,1-RID-11-1,1-RID-12-1,1-RID-13-1,1-RID-14-1,1-RID-15-1,1-RID-16-1,1-RID-17-1,1-PFA-0-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-13-1,1-PFA-14-1,1-PFA-15-1,1-PFA-16-1,1-PFA-17-1,1-DSS-2-100,1-DSS-4-100,1-DSS-6-100,1-DSS-8-100,1-DSS-2-101,1-DSS-4-101,1-DSS-6-101,1-DSS-8-101,1-DSS-10-101,1-DSS-2-102,1-DSS-4-102,1-DSS-6-102,1-DSS-8-102,1-DSS-10-102,1-DSS-2-103,1-DSS-4-103,1-DSS-6-103,1-DSS-8-103,1-DSS-10-103,1-DSS-12-103,1-DSS-2-104,1-DSS-4-104,1-DSS-6-104,1-DSS-8-104,1-DSS-10-104,1-DSS-12-104,1-DSS-2-105,1-DSS-4-105,1-DSS-6-105,1-DSS-8-105,1-DSS-10-105,1-DSS-12-105,1-DSS-14-105,1-DSS-16-105,1-DSS-2-106,1-DSS-4-106,1-DSS-6-106,1-DSS-8-106,1-DSS-10-106,1-DSS-12-106,1-DSS-14-106,1-DSS-16-106,1-DSS-2-107,1-DSS-4-107,1-DSS-6-107,1-DSS-8-107,1-DSS-10-107,1-DSS-12-107,1-DSS-14-107,1-DSS-16-107,1-DSS-2-108,1-DSS-4-108,1-DSS-6-108,1-DSS-8-108,1-DSS-10-108,1-DSS-12-108,1-DSS-14-108,1-DSS-16-108,1-DSS-2-109,1-DSS-4-109,1-DSS-6-109,1-DSS-8-109,1-DSS-10-109,1-DSS-12-109,1-DSS-14-109,1-DSS-16-109
RSN1542_CHICHI_TCU117-E,nonCollapse,0.0256504,0.0237749,0.018732,0.0108716,0.00740368,0.00619098,0.00556631,0.00434431,0.00416025,0.0042291,0.00435835,0.00480537,0.00583639,0.00598348,0.00528737,0.00419867,0.0024559,0.00270506,0.00229857,0.00161849,0.000722992,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,52.0765,52.0765,94.4507,100.897,120.334,125.253,131.288,126.607,112.199,121.248,123.1,115.618,113.222,128.804,150.215,177.279,214.463,251.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1588_CHICHI_TTN044-N,nonCollapse,0.0379357,0.03705,0.0333598,0.0218174,0.0119731,0.00776674,0.00688778,0.00596773,0.00616766,0.00638822,0.00659664,0.00711319,0.00855847,0.00881082,0.00757539,0.00591,0.00340821,-0.0106158,-0.00944097,-0.0071432,-0.00370057,-0.000667863,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,149.628,149.628,152.302,186.848,166.753,192.614,174.687,166.549,166.484,156.207,147.88,162.901,170.014,195.651,363.935,467.282,328.895,352.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1589_CHICHI_TTN045-N,nonCollapse,0.0326236,0.0312405,0.0267486,0.0170591,0.0110342,0.00766145,0.00676382,0.0052757,0.00489401,0.0046837,0.00481297,0.00545597,0.00674639,0.00730194,0.00671152,0.00547273,0.00322556,0.00663088,0.00574301,0.00435316,0.00243342,0.000955502,0.0005,0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,123.425,123.425,186.841,184.864,178.039,159.197,139.536,131.293,140.835,142.141,146.587,169.058,190.172,198.389,194.015,203.325,251.108,327.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1611_DUZCE_1058-N,nonCollapse,0.0641723,0.0599132,0.0467783,0.0273171,0.0150895,0.00900131,0.00588613,0.00442009,0.00456768,0.00484176,0.0049067,0.00494907,0.00539208,0.00548382,0.00493822,0.00403013,0.00259704,0.030071,0.0266402,0.0198811,0.0104835,0.00292233,0.000583262,0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,208.135,208.135,1279.09,1170.55,227.847,182.492,154.508,137.622,155.771,160.739,155.134,183.382,191.312,212.189,250.134,255.335,228.46,236.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1629_STELIAS_059V3009,nonCollapse,0.0362231,0.0343337,0.0296844,0.0192799,0.0116529,0.00726169,0.00642944,0.00551504,0.005743,0.0061324,0.0064575,0.00698495,0.00825892,0.00818662,0.00694388,0.0053758,0.00313474,-0.00258947,-0.00242289,-0.00205349,-0.00112422,-0.000693828,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,109.813,109.813,130.636,159.182,158.648,152.892,149.082,128.526,131.202,139.406,131.985,125.878,136.868,178.846,224.656,271.413,301.278,321.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN172_IMPVALL-H_H-E01140,nonCollapse,0.0442718,0.039306,0.0311677,0.0209851,0.0138533,0.00916674,0.00773005,0.00552861,0.00549636,0.00510309,0.00443767,0.00478454,0.00587571,0.0061166,0.00577783,0.00497816,0.00316161,0.0105911,0.00929788,0.0070147,0.00401664,0.00161549,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,304.582,304.582,238.99,277.533,227.501,236.607,208.0,205.541,219.117,245.863,280.0,264.044,234.604,252.729,243.055,237.827,248.141,303.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN178_IMPVALL-H_H-E03140,nonCollapse,0.0443733,0.0391159,0.0305187,0.019384,0.0111522,0.00725786,0.00555139,0.00392783,0.00344153,0.00342551,0.00356887,0.00406896,0.00534055,0.00578691,0.00532392,0.00436379,0.00269225,0.0115387,0.0100802,0.00753801,0.00415133,0.00155009,0.0005,-0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,192.026,192.026,213.582,211.56,164.171,238.911,198.049,190.206,172.606,200.348,222.879,225.903,196.951,216.371,230.378,188.084,210.42,263.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN180_IMPVALL-H_H-E05140,nonCollapse,0.0273371,0.025581,0.0235798,0.0168227,0.010659,0.00715878,0.00561765,0.00465517,0.00456961,0.00478192,0.0051035,0.00552637,0.0067559,0.00762552,0.00726269,0.00606662,0.0036243,0.00528266,0.00460308,0.00351044,0.00202048,0.000680065,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,216.367,216.367,230.233,224.326,222.332,142.286,205.255,200.473,217.238,235.051,222.527,199.36,206.995,221.537,215.045,240.54,250.657,366.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2458_CHICHI-03_CHY025N,nonCollapse,0.0207779,0.0207456,0.0182847,0.0121737,0.00802917,0.00618359,0.00525956,0.00399624,0.00384231,0.00398324,0.00414856,0.00448087,0.00529082,0.00533281,0.00468554,0.00373788,0.00224088,-0.00134791,-0.00116556,-0.00083198,-0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,86.463,86.463,104.041,110.896,101.197,112.121,120.165,104.251,107.986,108.458,115.709,119.629,124.26,130.085,144.205,164.15,189.522,218.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2459_CHICHI-03_CHY026N,nonCollapse,0.0286487,0.0273989,0.023402,0.0149929,0.00934298,0.00625816,0.00504126,0.00370983,0.00345878,0.00345632,0.00345167,0.00356596,0.00406392,0.00398212,0.00341215,0.00266665,0.00158441,0.000991154,0.000859181,0.00057555,0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,47.0997,47.0997,76.8899,94.6358,90.8123,108.257,93.1315,93.6842,98.721,101.042,112.877,121.756,129.066,129.018,125.48,132.978,145.579,156.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2463_CHICHI-03_CHY032N,nonCollapse,0.0222016,0.0220643,0.0191654,0.0123974,0.00782521,0.00586141,0.00489949,0.00348488,0.00327702,0.00335911,0.0034389,0.0036422,0.00424385,0.00434415,0.00387187,0.00312383,0.00189158,0.000944168,0.000876394,0.000701438,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,55.0267,55.0267,100.724,119.609,102.063,102.087,112.137,111.691,110.329,104.638,104.571,109.248,113.602,116.702,132.811,143.852,156.128,181.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2464_CHICHI-03_CHY033N,nonCollapse,0.0322314,0.0293284,0.0229336,0.0136867,0.00896599,0.00670134,0.00538966,0.00387844,0.00385202,0.00402341,0.00416492,0.0044418,0.00518866,0.00522158,0.00471574,0.00381413,0.00226537,0.000735049,0.000636682,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,77.284,77.284,95.4624,106.474,117.746,118.458,136.302,138.535,123.955,110.876,111.391,115.649,135.024,146.264,150.147,167.48,188.488,226.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2471_CHICHI-03_CHY044N,nonCollapse,0.0310554,0.029754,0.0243032,0.0144876,0.00875343,0.00670527,0.00544858,0.00382887,0.00352403,0.00370802,0.00390249,0.00426555,0.00506719,0.00510374,0.00444272,0.00349314,0.00206187,-0.00221191,-0.00189162,-0.00125948,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,67.582,67.582,101.362,126.524,137.542,127.51,118.346,111.402,105.78,113.578,127.46,137.233,136.591,126.91,136.02,160.382,186.051,208.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2503_CHICHI-03_CHY094N,nonCollapse,0.0399124,0.0370927,0.0303301,0.0183605,0.00998982,0.00643672,0.00515284,0.00379089,0.00352217,0.00375178,0.00395507,0.00426664,0.00498843,0.00495472,0.00427488,0.00334472,0.00194787,0.00979896,0.008564,0.00648466,0.00358213,0.00141509,0.0005,0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,0.0005,63.8604,63.8604,107.624,103.251,103.48,125.029,120.412,108.488,117.296,112.345,117.899,122.559,118.968,124.39,136.954,162.863,183.676,201.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2646_CHICHI-03_TCU109N,nonCollapse,0.0318613,0.0322961,0.0296968,0.0195621,0.0125918,0.00923935,0.00731091,0.00560166,0.00597667,0.00635226,0.00659548,0.00704377,0.00822921,0.00808589,0.00688662,0.00540253,0.00316973,-0.00732322,-0.00649025,-0.00487813,-0.00253595,-0.000953781,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,165.65,165.65,204.347,200.712,188.971,153.13,174.884,188.304,156.094,148.601,170.824,206.433,224.684,220.58,246.536,285.988,304.263,323.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2653_CHICHI-03_TCU119N,nonCollapse,0.0282892,0.0263143,0.0220455,0.0142733,0.00925884,0.00655751,0.00522829,0.00395293,0.00373743,0.00372517,0.0036379,0.00374733,0.00441802,0.0044579,0.00390953,0.00310413,0.00184139,0.00513726,0.0044907,0.00352288,0.00199493,0.000987894,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,56.2135,56.2135,83.5427,107.019,106.692,97.6465,100.393,95.143,96.0849,95.2987,103.085,120.162,133.934,141.264,145.068,144.939,160.178,182.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN266_VICT_CHI102,nonCollapse,0.0241274,0.0256681,0.0234124,0.0150775,0.00932754,0.00699224,0.00595322,0.00528022,0.00541712,0.00551542,0.00551375,0.00570216,0.00652706,0.00642407,0.00552057,0.00437565,0.00260939,-0.00297444,-0.00274343,-0.0021914,-0.00123424,-0.000679217,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,164.966,164.966,164.375,160.961,154.191,148.723,169.809,143.831,164.711,167.094,133.128,131.91,160.086,181.018,198.481,215.25,234.138,259.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN286_ITALY_A-BIS000,nonCollapse,0.0418592,0.0363416,0.0269753,0.0166999,0.0101744,0.00709809,0.00603293,0.00499471,0.00506675,0.00529386,0.00549728,0.00589192,0.00690274,0.00690049,0.00622449,0.00503522,0.00300008,0.0109397,0.00946833,0.0070611,0.0038341,0.00168584,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,113.605,113.605,140.295,169.166,165.857,141.186,134.749,130.08,117.955,116.523,117.427,125.644,137.447,147.983,181.076,219.74,253.78,297.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2890_CHICHI-04_TCU118N,nonCollapse,0.0333931,0.0305241,0.0243166,0.014855,0.0093954,0.00685107,0.00557655,0.00408319,0.00375135,0.00392692,0.00411517,0.00444472,0.00523748,0.00524835,0.00455033,0.00356893,0.00208644,0.00417654,0.00338985,0.00216365,0.000721616,-0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,92.2705,92.2705,99.5022,114.121,121.17,118.324,112.812,110.306,114.683,117.115,117.374,130.156,138.604,150.252,151.386,167.508,191.665,211.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2894_CHICHI-04_TCU123N,nonCollapse,0.0287078,0.0258735,0.0205743,0.0132216,0.0087354,0.0064524,0.0051581,0.00390452,0.00400677,0.00427902,0.00459374,0.00511041,0.00613978,0.00622775,0.00545794,0.00431636,0.002526,-0.000966172,-0.000826558,-0.000583741,-0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,73.4256,73.4256,95.9663,132.487,121.046,124.606,118.798,117.976,118.429,110.602,120.133,131.277,133.177,137.555,139.868,188.352,228.194,260.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2897_CHICHI-04_TCU138N,nonCollapse,0.0342659,0.0312291,0.0243238,0.0150814,0.00994226,0.00735217,0.00581415,0.00449711,0.00435196,0.00438048,0.00447974,0.00528428,0.00660106,0.00688292,0.00616632,0.00495703,0.00292438,-0.00681468,-0.00599901,-0.00446943,-0.00231551,-0.00113656,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,103.862,103.862,122.338,136.579,136.833,153.048,156.269,119.941,120.643,119.437,130.384,132.122,145.368,163.588,187.108,225.485,246.39,297.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN3260_CHICHI-06_CHY016N,nonCollapse,0.0282854,0.0264888,0.0222536,0.0155385,0.0102034,0.0070374,0.0063611,0.00524618,0.00524477,0.00525688,0.00566755,0.00623586,0.00733079,0.00723858,0.0061509,0.00502647,0.00312517,0.000683364,0.000865024,0.00116649,0.00114685,0.000866953,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,111.158,111.158,220.156,197.917,175.727,142.88,176.611,165.246,186.02,177.49,180.421,173.256,195.517,217.016,233.184,253.979,281.803,291.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN3261_CHICHI-06_CHY017N,nonCollapse,0.0365871,0.0335813,0.0258866,0.0155364,0.0103075,0.00696191,0.00574972,0.00376876,0.00341244,0.00353982,0.00387712,0.00438804,0.00528386,0.00533334,0.00464228,0.00367888,0.00225814,-0.00373836,-0.00323077,-0.00225388,-0.000947652,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,114.442,114.442,143.898,150.745,155.012,151.477,126.663,127.785,139.23,145.202,146.86,161.982,187.375,183.073,154.985,176.691,206.36,220.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
