,EndCriteria,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-13-1,1-PID-14-1,1-PID-15-1,1-PID-16-1,1-PID-17-1,1-RID-1-1,1-RID-2-1,1-RID-3-1,1-RID-4-1,1-RID-5-1,1-RID-6-1,1-RID-7-1,1-RID-8-1,1-RID-9-1,1-RID-10-1,1-RID-11-1,1-RID-12-1,1-RID-13-1,1-RID-14-1,1-RID-15-1,1-RID-16-1,1-RID-17-1,1-PFA-0-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-13-1,1-PFA-14-1,1-PFA-15-1,1-PFA-16-1,1-PFA-17-1,1-DSS-2-100,1-DSS-4-100,1-DSS-6-100,1-DSS-8-100,1-DSS-2-101,1-DSS-4-101,1-DSS-6-101,1-DSS-8-101,1-DSS-10-101,1-DSS-2-102,1-DSS-4-102,1-DSS-6-102,1-DSS-8-102,1-DSS-10-102,1-DSS-2-103,1-DSS-4-103,1-DSS-6-103,1-DSS-8-103,1-DSS-10-103,1-DSS-12-103,1-DSS-2-104,1-DSS-4-104,1-DSS-6-104,1-DSS-8-104,1-DSS-10-104,1-DSS-12-104,1-DSS-2-105,1-DSS-4-105,1-DSS-6-105,1-DSS-8-105,1-DSS-10-105,1-DSS-12-105,1-DSS-14-105,1-DSS-16-105,1-DSS-2-106,1-DSS-4-106,1-DSS-6-106,1-DSS-8-106,1-DSS-10-106,1-DSS-12-106,1-DSS-14-106,1-DSS-16-106,1-DSS-2-107,1-DSS-4-107,1-DSS-6-107,1-DSS-8-107,1-DSS-10-107,1-DSS-12-107,1-DSS-14-107,1-DSS-16-107,1-DSS-2-108,1-DSS-4-108,1-DSS-6-108,1-DSS-8-108,1-DSS-10-108,1-DSS-12-108,1-DSS-14-108,1-DSS-16-108,1-DSS-2-109,1-DSS-4-109,1-DSS-6-109,1-DSS-8-109,1-DSS-10-109,1-DSS-12-109,1-DSS-14-109,1-DSS-16-109
RSN1294_CHICHI_HWA048-N,nonCollapse,0.0673437,0.0644872,0.0520974,0.0312807,0.0184995,0.0109904,0.00798867,0.00666208,0.00623384,0.00648105,0.00688652,0.00808663,0.0116811,0.0131187,0.0111398,0.0078389,0.00444605,0.0383307,0.0346761,0.0271243,0.0154229,0.0059499,0.00160287,0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,382.774,382.774,1805.19,1562.53,339.057,284.178,223.181,217.187,248.493,251.61,288.517,311.069,317.4,329.696,306.466,306.979,446.954,496.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1295_CHICHI_HWA049-N,nonCollapse,0.0471462,0.0406631,0.030055,0.0186805,0.012235,0.00823464,0.00671951,0.00485829,0.00480891,0.00505032,0.00544796,0.00648438,0.00818755,0.00846,0.00740988,0.00592257,0.00355174,0.00666799,0.00578629,0.00419718,0.00219943,0.000612709,0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,124.926,124.926,1280.08,284.129,193.708,221.568,214.614,187.522,142.501,165.853,174.863,176.613,196.547,206.616,193.887,257.295,318.739,354.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1312_CHICHI_ILA006-N,nonCollapse,0.0345412,0.0315695,0.0255893,0.0189118,0.015067,0.0117515,0.00869532,0.00673142,0.00728187,0.00775499,0.00836783,0.00975109,0.0123116,0.0125606,0.0101213,0.00752068,0.00440127,-0.00844088,-0.00752018,-0.00581305,-0.00317998,-0.0019493,-0.00100283,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,0.0005,0.0005,163.177,163.177,297.097,333.614,313.042,253.557,182.646,208.045,195.319,218.132,225.262,216.934,217.139,260.295,314.227,355.215,403.618,435.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1316_CHICHI_ILA012-N,nonCollapse,0.0582664,0.0537014,0.0390128,0.0202563,0.0116186,0.00780715,0.00682567,0.00523342,0.00543893,0.00591349,0.00638139,0.00720358,0.00899444,0.00933637,0.0079591,0.00628901,0.0037386,-0.0300567,-0.0265149,-0.0197343,-0.00964225,-0.00346962,-0.000532425,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,102.058,102.058,570.922,416.824,212.35,225.185,186.784,143.324,158.408,174.81,174.184,177.741,185.327,187.279,265.114,332.987,339.14,369.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1320_CHICHI_ILA016-N,nonCollapse,0.0295036,0.0276684,0.0240641,0.0154384,0.0110967,0.00906378,0.00860914,0.00703682,0.00708405,0.00741389,0.00832329,0.00999022,0.0128429,0.0131253,0.0104791,0.00736397,0.00412314,-0.00735889,-0.0064704,-0.0048436,-0.00247079,-0.00125086,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,0.0005,0.0005,152.909,152.909,188.021,211.203,213.483,182.522,178.638,159.982,155.654,165.134,152.037,170.138,198.816,225.581,296.679,365.124,420.414,441.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1330_CHICHI_ILA039-E,nonCollapse,0.026601,0.0243718,0.0213001,0.0136637,0.0101106,0.00869726,0.00744377,0.00552109,0.00514459,0.00540287,0.00568307,0.00609464,0.00707921,0.00700382,0.00614349,0.00496699,0.00300333,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,131.952,131.952,157.102,166.751,168.246,158.114,151.303,129.708,116.572,113.079,117.081,132.869,153.768,182.395,229.113,262.143,270.605,289.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1337_CHICHI_ILA049-E,nonCollapse,0.061478,0.0568493,0.0439246,0.0236654,0.012432,0.00942033,0.00774934,0.00609705,0.0059792,0.00608748,0.00620794,0.0068957,0.00884856,0.00950706,0.00833986,0.00652595,0.00391345,-0.0281213,-0.0248938,-0.0186705,-0.00889563,-0.00279596,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.000528028,-0.0005,-0.0005,-0.0005,172.918,172.918,787.279,514.971,208.495,183.314,167.114,165.028,168.364,151.311,148.059,180.886,224.868,251.889,307.854,331.634,324.303,372.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1464_CHICHI_TCU006-E,MaxDrift,0.0939337,0.0867311,0.0702929,0.0425615,0.0163514,0.00714286,0.00625571,0.00472512,0.00436211,0.00438292,0.00442703,0.0044507,0.00487278,0.00482081,0.00436156,0.00350524,0.00204267,-0.0937643,-0.0866489,-0.0698749,-0.0399597,-0.0139054,-0.00342191,-0.00133201,-0.000588058,-0.0005,0.0005,0.0005,0.000573465,0.000910877,0.00114463,0.00124221,0.00120517,0.000877235,112.828,112.828,544.195,404.931,522.254,132.807,149.648,144.864,149.475,150.517,137.767,147.446,160.09,180.801,202.688,201.686,183.551,214.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1465_CHICHI_TCU007-E,nonCollapse,0.039671,0.0357716,0.0290033,0.0189265,0.011697,0.00908878,0.00786964,0.00585072,0.00551604,0.00576267,0.00601263,0.00658042,0.00789763,0.00797286,0.00690675,0.00541381,0.00316715,-0.00453781,-0.0038467,-0.0025699,-0.000854716,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,110.949,110.949,144.04,170.968,161.572,147.441,148.078,158.654,162.412,168.181,157.404,154.678,161.022,180.261,201.91,245.003,291.763,328.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1469_CHICHI_TCU011-E,nonCollapse,0.0323778,0.0307223,0.0250983,0.0149347,0.00896645,0.00714861,0.0061616,0.00484342,0.00475958,0.00492495,0.00498129,0.00516416,0.00599514,0.0060118,0.00541754,0.00440909,0.00267292,0.00488215,0.00419206,0.00298844,0.00126222,0.0005,-0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.000506737,0.000532176,0.0005,0.0005,0.0005,100.046,100.046,122.84,140.05,145.824,148.317,143.255,129.865,147.302,132.864,115.452,121.816,149.785,166.153,178.708,200.669,227.42,257.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
